Code région;Nom de la région;Code département;Nom de la commune;Population totale
75;Nouvelle-Aquitaine;24;Saint-Jean-d'Eyraud;192
75;Nouvelle-Aquitaine;24;Saint-Jean-de-Côle;366
75;Nouvelle-Aquitaine;24;Saint-Jory-de-Chalais;617
75;Nouvelle-Aquitaine;24;Saint-Jory-las-Bloux;245
75;Nouvelle-Aquitaine;24;Saint-Julien-d'Eymet;115
75;Nouvelle-Aquitaine;24;Saint-Julien-de-Crempse;238
75;Nouvelle-Aquitaine;24;Saint-Julien-de-Lampon;635
75;Nouvelle-Aquitaine;24;Saint-Just;133
75;Nouvelle-Aquitaine;24;Saint-Laurent-des-Hommes;1 039
75;Nouvelle-Aquitaine;24;Saint-Laurent-des-Vignes;898
75;Nouvelle-Aquitaine;24;Saint-Laurent-la-Vallée;263
75;Nouvelle-Aquitaine;24;Saint-Léon-d'Issigeac;122
75;Nouvelle-Aquitaine;24;Saint-Léon-sur-l'Isle;2 053
75;Nouvelle-Aquitaine;24;Saint-Léon-sur-Vézère;438
75;Nouvelle-Aquitaine;24;Saint-Louis-en-l'Isle;309
75;Nouvelle-Aquitaine;24;Saint-Maime-de-Péreyrol;292
75;Nouvelle-Aquitaine;24;Saint-Marcel-du-Périgord;148
75;Nouvelle-Aquitaine;24;Saint-Marcory;55
75;Nouvelle-Aquitaine;24;Saint-Martial-d'Albarède;477
75;Nouvelle-Aquitaine;24;Saint-Martial-d'Artenset;981
75;Nouvelle-Aquitaine;24;Saint-Martial-de-Nabirat;597
75;Nouvelle-Aquitaine;24;Saint-Martial-de-Valette;805
75;Nouvelle-Aquitaine;24;Saint-Martial-Viveyrol;198
75;Nouvelle-Aquitaine;24;Saint-Martin-de-Fressengeas;366
75;Nouvelle-Aquitaine;24;Saint-Martin-de-Gurson;680
75;Nouvelle-Aquitaine;24;Saint-Martin-de-Ribérac;728
75;Nouvelle-Aquitaine;24;Saint-Martin-des-Combes;196
75;Nouvelle-Aquitaine;24;Saint-Martin-l'Astier;140
75;Nouvelle-Aquitaine;24;Saint-Martin-le-Pin;283
75;Nouvelle-Aquitaine;24;Saint-Méard-de-Drône;506
75;Nouvelle-Aquitaine;24;Saint-Méard-de-Gurçon;824
75;Nouvelle-Aquitaine;24;Saint-Médard-d'Excideuil;553
75;Nouvelle-Aquitaine;24;Saint-Médard-de-Mussidan;1 739
75;Nouvelle-Aquitaine;24;Saint-Mesmin;316
75;Nouvelle-Aquitaine;24;Saint-Michel-de-Double;250
75;Nouvelle-Aquitaine;24;Saint-Michel-de-Montaigne;351
75;Nouvelle-Aquitaine;24;Saint-Michel-de-Villadeix;318
75;Nouvelle-Aquitaine;24;Saint-Nexans;976
75;Nouvelle-Aquitaine;24;Saint-Pancrace;182
75;Nouvelle-Aquitaine;24;Saint-Pantaly-d'Excideuil;147
75;Nouvelle-Aquitaine;24;Saint-Pardoux-de-Drône;206
75;Nouvelle-Aquitaine;24;Saint-Pardoux-et-Vielvic;223
75;Nouvelle-Aquitaine;24;Saint-Pardoux-la-Rivière;1 194
75;Nouvelle-Aquitaine;24;Saint-Paul-de-Serre;285
75;Nouvelle-Aquitaine;24;Saint-Paul-la-Roche;525
75;Nouvelle-Aquitaine;24;Saint-Paul-Lizonne;274
75;Nouvelle-Aquitaine;24;Saint-Perdoux;136
75;Nouvelle-Aquitaine;24;Saint-Pierre-d'Eyraud;1 804
75;Nouvelle-Aquitaine;24;Saint-Pierre-de-Chignac;886
75;Nouvelle-Aquitaine;24;Saint-Pierre-de-Côle;451
75;Nouvelle-Aquitaine;24;Saint-Pierre-de-Frugie;394
75;Nouvelle-Aquitaine;24;Saint-Pompont;400
75;Nouvelle-Aquitaine;24;Saint-Priest-les-Fougères;385
75;Nouvelle-Aquitaine;24;Saint Privat en Périgord;1 182
75;Nouvelle-Aquitaine;24;Saint-Rabier;597
75;Nouvelle-Aquitaine;24;Saint-Raphaël;99
75;Nouvelle-Aquitaine;24;Saint-Rémy;509
75;Nouvelle-Aquitaine;24;Saint-Romain-de-Monpazier;108
75;Nouvelle-Aquitaine;24;Saint-Romain-et-Saint-Clément;330
75;Nouvelle-Aquitaine;24;Saint-Saud-Lacoussière;853
75;Nouvelle-Aquitaine;24;Saint-Sauveur;866
75;Nouvelle-Aquitaine;24;Saint-Sauveur-Lalande;152
75;Nouvelle-Aquitaine;24;Saint-Seurin-de-Prats;496
75;Nouvelle-Aquitaine;24;Saint-Séverin-d'Estissac;108
75;Nouvelle-Aquitaine;24;Saint-Sulpice-d'Excideuil;336
75;Nouvelle-Aquitaine;24;Saint-Sulpice-de-Roumagnac;276
75;Nouvelle-Aquitaine;24;Saint-Victor;205
75;Nouvelle-Aquitaine;24;Saint-Vincent-de-Connezac;666
75;Nouvelle-Aquitaine;24;Saint-Vincent-de-Cosse;374
75;Nouvelle-Aquitaine;24;Saint-Vincent-Jalmoutiers;247
75;Nouvelle-Aquitaine;24;Saint-Vincent-le-Paluel;282
75;Nouvelle-Aquitaine;24;Saint-Vincent-sur-l'Isle;300
75;Nouvelle-Aquitaine;24;Saint-Vivien;270
75;Nouvelle-Aquitaine;24;Sainte-Croix;88
75;Nouvelle-Aquitaine;24;Sainte-Croix-de-Mareuil;154
75;Nouvelle-Aquitaine;24;Sainte-Eulalie-d'Ans;308
75;Nouvelle-Aquitaine;24;Sainte-Eulalie-d'Eymet;85
75;Nouvelle-Aquitaine;24;Sainte-Foy-de-Belvès;140
75;Nouvelle-Aquitaine;24;Sainte-Foy-de-Longas;242
75;Nouvelle-Aquitaine;24;Sainte-Innocence;96
75;Nouvelle-Aquitaine;24;Sainte-Mondane;267
75;Nouvelle-Aquitaine;24;Sainte-Nathalène;594
75;Nouvelle-Aquitaine;24;Sainte-Orse;366
75;Nouvelle-Aquitaine;24;Sainte-Radegonde;65
75;Nouvelle-Aquitaine;24;Sainte-Trie;111
75;Nouvelle-Aquitaine;24;Salagnac;802
75;Nouvelle-Aquitaine;24;Salignac-Eyvigues;1 221
75;Nouvelle-Aquitaine;24;Salles-de-Belvès;74
75;Nouvelle-Aquitaine;24;Salon;280
75;Nouvelle-Aquitaine;24;Sanilhac;4 690
75;Nouvelle-Aquitaine;24;Sarlande;427
75;Nouvelle-Aquitaine;24;Sarlat-la-Canéda;9 465
75;Nouvelle-Aquitaine;24;Sarliac-sur-l'Isle;1 063
75;Nouvelle-Aquitaine;24;Sarrazac;385
75;Nouvelle-Aquitaine;24;Saussignac;442
75;Nouvelle-Aquitaine;24;Savignac-de-Miremont;178
75;Nouvelle-Aquitaine;24;Savignac-de-Nontron;192
75;Nouvelle-Aquitaine;24;Savignac-Lédrier;734
75;Nouvelle-Aquitaine;24;Savignac-les-Églises;1 026
75;Nouvelle-Aquitaine;24;Sceau-Saint-Angel;125
75;Nouvelle-Aquitaine;24;Segonzac;208
75;Nouvelle-Aquitaine;24;Sencenac-Puy-de-Fourches;237
75;Nouvelle-Aquitaine;24;Sergeac;224
75;Nouvelle-Aquitaine;24;Serres-et-Montguyard;242
75;Nouvelle-Aquitaine;24;Servanches;94
75;Nouvelle-Aquitaine;24;Sigoulès;1 144
75;Nouvelle-Aquitaine;24;Simeyrols;266
75;Nouvelle-Aquitaine;24;Singleyrac;280
75;Nouvelle-Aquitaine;24;Siorac-de-Ribérac;258
75;Nouvelle-Aquitaine;24;Siorac-en-Périgord;1 075
75;Nouvelle-Aquitaine;24;Sorges et Ligueux en Périgord;1 584
75;Nouvelle-Aquitaine;24;Soudat;93
75;Nouvelle-Aquitaine;24;Soulaures;92
75;Nouvelle-Aquitaine;24;Sourzac;1 121
75;Nouvelle-Aquitaine;24;Tamniès;393
75;Nouvelle-Aquitaine;24;Teillots;101
75;Nouvelle-Aquitaine;24;Temple-Laguyon;42
75;Nouvelle-Aquitaine;24;Terrasson-Lavilledieu;6 272
75;Nouvelle-Aquitaine;24;Teyjat;278
75;Nouvelle-Aquitaine;24;Thénac;495
75;Nouvelle-Aquitaine;24;Thenon;1 280
75;Nouvelle-Aquitaine;24;Thiviers;3 053
75;Nouvelle-Aquitaine;24;Thonac;260
75;Nouvelle-Aquitaine;24;Tocane-Saint-Apre;1 694
75;Nouvelle-Aquitaine;24;La Tour-Blanche-Cercles;621
75;Nouvelle-Aquitaine;24;Tourtoirac;647
75;Nouvelle-Aquitaine;24;Trélissac;6 889
75;Nouvelle-Aquitaine;24;Trémolat;648
75;Nouvelle-Aquitaine;24;Tursac;358
75;Nouvelle-Aquitaine;24;Urval;119
75;Nouvelle-Aquitaine;24;Val de Louyre et Caudeau;1 650
75;Nouvelle-Aquitaine;24;Valeuil;363
75;Nouvelle-Aquitaine;24;Vallereuil;306
75;Nouvelle-Aquitaine;24;Valojoulx;277
75;Nouvelle-Aquitaine;24;Vanxains;790
75;Nouvelle-Aquitaine;24;Varaignes;429
75;Nouvelle-Aquitaine;24;Varennes;468
75;Nouvelle-Aquitaine;24;Vaunac;290
75;Nouvelle-Aquitaine;24;Vélines;1 163
75;Nouvelle-Aquitaine;24;Vendoire;138
75;Nouvelle-Aquitaine;24;Verdon;50
75;Nouvelle-Aquitaine;24;Vergt;1 678
75;Nouvelle-Aquitaine;24;Vergt-de-Biron;203
75;Nouvelle-Aquitaine;24;Verteillac;690
75;Nouvelle-Aquitaine;24;Veyrignac;341
75;Nouvelle-Aquitaine;24;Veyrines-de-Domme;250
75;Nouvelle-Aquitaine;24;Veyrines-de-Vergt;274
75;Nouvelle-Aquitaine;24;Vézac;635
75;Nouvelle-Aquitaine;24;Villac;264
75;Nouvelle-Aquitaine;24;Villamblard;893
75;Nouvelle-Aquitaine;24;Villars;476
75;Nouvelle-Aquitaine;24;Villefranche-de-Lonchat;981
75;Nouvelle-Aquitaine;24;Villefranche-du-Périgord;716
75;Nouvelle-Aquitaine;24;Villetoureix;932
75;Nouvelle-Aquitaine;24;Vitrac;829
27;Bourgogne-Franche-Comté;25;Abbans-Dessous;270
27;Bourgogne-Franche-Comté;25;Abbans-Dessus;309
27;Bourgogne-Franche-Comté;25;Abbenans;358
27;Bourgogne-Franche-Comté;25;Abbévillers;1 048
27;Bourgogne-Franche-Comté;25;Accolans;100
27;Bourgogne-Franche-Comté;25;Adam-lès-Passavant;92
27;Bourgogne-Franche-Comté;25;Adam-lès-Vercel;102
27;Bourgogne-Franche-Comté;25;Aibre;481
27;Bourgogne-Franche-Comté;25;Aïssey;178
27;Bourgogne-Franche-Comté;25;Allenjoie;744
27;Bourgogne-Franche-Comté;25;Les Alliés;154
27;Bourgogne-Franche-Comté;25;Allondans;254
27;Bourgogne-Franche-Comté;25;Amagney;819
27;Bourgogne-Franche-Comté;25;Amancey;699
27;Bourgogne-Franche-Comté;25;Amathay-Vésigneux;167
27;Bourgogne-Franche-Comté;25;Amondans;92
27;Bourgogne-Franche-Comté;25;Anteuil;680
27;Bourgogne-Franche-Comté;25;Appenans;388
27;Bourgogne-Franche-Comté;25;Arbouans;948
27;Bourgogne-Franche-Comté;25;Arc-et-Senans;1 661
27;Bourgogne-Franche-Comté;25;Arc-sous-Cicon;683
27;Bourgogne-Franche-Comté;25;Arc-sous-Montenot;208
27;Bourgogne-Franche-Comté;25;Arcey;1 486
27;Bourgogne-Franche-Comté;25;Arguel;280
27;Bourgogne-Franche-Comté;25;Arçon;853
27;Bourgogne-Franche-Comté;25;Aubonne;242
27;Bourgogne-Franche-Comté;25;Audeux;442
27;Bourgogne-Franche-Comté;25;Audincourt;13 796
27;Bourgogne-Franche-Comté;25;Autechaux;426
27;Bourgogne-Franche-Comté;25;Autechaux-Roide;542
27;Bourgogne-Franche-Comté;25;Les Auxons;2 610
27;Bourgogne-Franche-Comté;25;Avanne-Aveney;2 292
27;Bourgogne-Franche-Comté;25;Avilley;169
27;Bourgogne-Franche-Comté;25;Avoudrey;914
27;Bourgogne-Franche-Comté;25;Badevel;838
27;Bourgogne-Franche-Comté;25;Bannans;383
27;Bourgogne-Franche-Comté;25;Le Barboux;252
27;Bourgogne-Franche-Comté;25;Bart;2 065
27;Bourgogne-Franche-Comté;25;Bartherans;52
27;Bourgogne-Franche-Comté;25;Battenans-les-Mines;58
27;Bourgogne-Franche-Comté;25;Battenans-Varin;78
27;Bourgogne-Franche-Comté;25;Baume-les-Dames;5 315
27;Bourgogne-Franche-Comté;25;Bavans;3 721
27;Bourgogne-Franche-Comté;25;Belfays;146
27;Bourgogne-Franche-Comté;25;Le Bélieu;448
27;Bourgogne-Franche-Comté;25;Belleherbe;619
27;Bourgogne-Franche-Comté;25;Belmont;66
27;Bourgogne-Franche-Comté;25;Belvoir;111
27;Bourgogne-Franche-Comté;25;Berche;483
27;Bourgogne-Franche-Comté;25;Berthelange;328
27;Bourgogne-Franche-Comté;25;Besançon;120 107
27;Bourgogne-Franche-Comté;25;Bethoncourt;5 790
27;Bourgogne-Franche-Comté;25;Beure;1 376
27;Bourgogne-Franche-Comté;25;Beutal;289
27;Bourgogne-Franche-Comté;25;Bians-les-Usiers;687
27;Bourgogne-Franche-Comté;25;Bief;111
27;Bourgogne-Franche-Comté;25;Le Bizot;317
27;Bourgogne-Franche-Comté;25;Blamont;1 256
27;Bourgogne-Franche-Comté;25;Blarians;63
27;Bourgogne-Franche-Comté;25;Blussangeaux;85
27;Bourgogne-Franche-Comté;25;Blussans;199
27;Bourgogne-Franche-Comté;25;Bolandoz;393
27;Bourgogne-Franche-Comté;25;Bondeval;484
27;Bourgogne-Franche-Comté;25;Bonnal;37
27;Bourgogne-Franche-Comté;25;Bonnay;856
27;Bourgogne-Franche-Comté;25;Bonnétage;906
27;Bourgogne-Franche-Comté;25;Bonnevaux;388
27;Bourgogne-Franche-Comté;25;La Bosse;74
27;Bourgogne-Franche-Comté;25;Bouclans;1 101
27;Bourgogne-Franche-Comté;25;Boujailles;431
27;Bourgogne-Franche-Comté;25;Bourguignon;953
27;Bourgogne-Franche-Comté;25;Bournois;192
27;Bourgogne-Franche-Comté;25;Boussières;1 124
27;Bourgogne-Franche-Comté;25;Bouverans;367
27;Bourgogne-Franche-Comté;25;Braillans;199
27;Bourgogne-Franche-Comté;25;Branne;175
27;Bourgogne-Franche-Comté;25;Breconchaux;101
27;Bourgogne-Franche-Comté;25;Bremondans;87
27;Bourgogne-Franche-Comté;25;Brères;60
27;Bourgogne-Franche-Comté;25;Les Bréseux;491
27;Bourgogne-Franche-Comté;25;La Bretenière;72
27;Bourgogne-Franche-Comté;25;Bretigney;71
27;Bourgogne-Franche-Comté;25;Bretigney-Notre-Dame;113
27;Bourgogne-Franche-Comté;25;Bretonvillers;279
27;Bourgogne-Franche-Comté;25;Brey-et-Maison-du-Bois;102
27;Bourgogne-Franche-Comté;25;Brognard;493
27;Bourgogne-Franche-Comté;25;Buffard;163
27;Bourgogne-Franche-Comté;25;Bugny;222
27;Bourgogne-Franche-Comté;25;Bulle;435
27;Bourgogne-Franche-Comté;25;Burgille;554
27;Bourgogne-Franche-Comté;25;Burnevillers;47
27;Bourgogne-Franche-Comté;25;Busy;641
27;Bourgogne-Franche-Comté;25;By;72
27;Bourgogne-Franche-Comté;25;Byans-sur-Doubs;549
27;Bourgogne-Franche-Comté;25;Cademène;75
27;Bourgogne-Franche-Comté;25;Cendrey;192
27;Bourgogne-Franche-Comté;25;Cernay-l'Église;312
27;Bourgogne-Franche-Comté;25;Cessey;344
27;Bourgogne-Franche-Comté;25;Chaffois;992
27;Bourgogne-Franche-Comté;25;Chalèze;385
27;Bourgogne-Franche-Comté;25;Chalezeule;1 309
27;Bourgogne-Franche-Comté;25;Chamesey;137
27;Bourgogne-Franche-Comté;25;Chamesol;382
27;Bourgogne-Franche-Comté;25;Champagney;288
27;Bourgogne-Franche-Comté;25;Champlive;258
27;Bourgogne-Franche-Comté;25;Champoux;91
27;Bourgogne-Franche-Comté;25;Champvans-les-Moulins;355
27;Bourgogne-Franche-Comté;25;Chantrans;413
27;Bourgogne-Franche-Comté;25;Chapelle-d'Huin;517
27;Bourgogne-Franche-Comté;25;Chapelle-des-Bois;273
27;Bourgogne-Franche-Comté;25;Charmauvillers;256
27;Bourgogne-Franche-Comté;25;Charmoille;338
27;Bourgogne-Franche-Comté;25;Charnay;484
27;Bourgogne-Franche-Comté;25;Charquemont;2 700
27;Bourgogne-Franche-Comté;25;Chassagne-Saint-Denis;119
27;Bourgogne-Franche-Comté;25;Châteauvieux-les-Fossés;13
27;Bourgogne-Franche-Comté;25;Châtelblanc;127
27;Bourgogne-Franche-Comté;25;Châtillon-Guyotte;130
27;Bourgogne-Franche-Comté;25;Châtillon-le-Duc;2 088
27;Bourgogne-Franche-Comté;25;Châtillon-sur-Lison;10
27;Bourgogne-Franche-Comté;25;Chaucenne;527
27;Bourgogne-Franche-Comté;25;La Chaux;537
27;Bourgogne-Franche-Comté;25;Chaux-lès-Clerval;159
27;Bourgogne-Franche-Comté;25;Chaux-lès-Passavant;144
27;Bourgogne-Franche-Comté;25;Chaux-Neuve;315
27;Bourgogne-Franche-Comté;25;Chay;229
27;Bourgogne-Franche-Comté;25;Chazot;119
27;Bourgogne-Franche-Comté;25;Chemaudin et Vaux;1 930
27;Bourgogne-Franche-Comté;25;La Chenalotte;494
27;Bourgogne-Franche-Comté;25;Chenecey-Buillon;532
27;Bourgogne-Franche-Comté;25;Chevigney-lès-Vercel;132
27;Bourgogne-Franche-Comté;25;Chevigney-sur-l'Ognon;288
27;Bourgogne-Franche-Comté;25;La Chevillotte;143
27;Bourgogne-Franche-Comté;25;Chevroz;131
27;Bourgogne-Franche-Comté;25;Chouzelot;277
27;Bourgogne-Franche-Comté;25;Cléron;329
27;Bourgogne-Franche-Comté;25;La Cluse-et-Mijoux;1 341
27;Bourgogne-Franche-Comté;25;Colombier-Fontaine;1 326
27;Bourgogne-Franche-Comté;25;Les Combes;749
27;Bourgogne-Franche-Comté;25;Consolation-Maisonnettes;39
27;Bourgogne-Franche-Comté;25;Corcelle-Mieslot;109
27;Bourgogne-Franche-Comté;25;Corcelles-Ferrières;203
27;Bourgogne-Franche-Comté;25;Corcondray;146
27;Bourgogne-Franche-Comté;25;Côtebrune;83
27;Bourgogne-Franche-Comté;25;Cour-Saint-Maurice;160
27;Bourgogne-Franche-Comté;25;Courcelles;110
27;Bourgogne-Franche-Comté;25;Courcelles-lès-Montbéliard;1 263
27;Bourgogne-Franche-Comté;25;Courchapon;207
27;Bourgogne-Franche-Comté;25;Courtefontaine;251
27;Bourgogne-Franche-Comté;25;Courtetain-et-Salans;85
27;Bourgogne-Franche-Comté;25;Courvières;319
27;Bourgogne-Franche-Comté;25;Crosey-le-Grand;157
27;Bourgogne-Franche-Comté;25;Crosey-le-Petit;141
27;Bourgogne-Franche-Comté;25;Le Crouzet;58
27;Bourgogne-Franche-Comté;25;Crouzet-Migette;124
27;Bourgogne-Franche-Comté;25;Cubrial;134
27;Bourgogne-Franche-Comté;25;Cubry;87
27;Bourgogne-Franche-Comté;25;Cusance;70
27;Bourgogne-Franche-Comté;25;Cuse-et-Adrisans;295
27;Bourgogne-Franche-Comté;25;Cussey-sur-l'Ognon;1 040
27;Bourgogne-Franche-Comté;25;Cussey-sur-Lison;71
27;Bourgogne-Franche-Comté;25;Dambelin;496
27;Bourgogne-Franche-Comté;25;Dambenois;761
27;Bourgogne-Franche-Comté;25;Dammartin-les-Templiers;212
27;Bourgogne-Franche-Comté;25;Dampierre-les-Bois;1 691
27;Bourgogne-Franche-Comté;25;Dampierre-sur-le-Doubs;470
27;Bourgogne-Franche-Comté;25;Dampjoux;180
27;Bourgogne-Franche-Comté;25;Damprichard;1 922
27;Bourgogne-Franche-Comté;25;Dannemarie;114
27;Bourgogne-Franche-Comté;25;Dannemarie-sur-Crète;1 739
27;Bourgogne-Franche-Comté;25;Dasle;1 460
27;Bourgogne-Franche-Comté;25;Deluz;627
27;Bourgogne-Franche-Comté;25;Désandans;753
27;Bourgogne-Franche-Comté;25;Déservillers;351
27;Bourgogne-Franche-Comté;25;Devecey;1 470
27;Bourgogne-Franche-Comté;25;Dommartin;713
27;Bourgogne-Franche-Comté;25;Dompierre-les-Tilleuls;271
27;Bourgogne-Franche-Comté;25;Domprel;178
27;Bourgogne-Franche-Comté;25;Doubs;3 055
27;Bourgogne-Franche-Comté;25;Dung;667
27;Bourgogne-Franche-Comté;25;Durnes;181
27;Bourgogne-Franche-Comté;25;Échay;132
27;Bourgogne-Franche-Comté;25;Échenans;164
27;Bourgogne-Franche-Comté;25;Échevannes;89
27;Bourgogne-Franche-Comté;25;École-Valentin;2 588
27;Bourgogne-Franche-Comté;25;Les Écorces;739
27;Bourgogne-Franche-Comté;25;Écot;522
27;Bourgogne-Franche-Comté;25;L' Écouvotte;93
27;Bourgogne-Franche-Comté;25;Écurcey;282
27;Bourgogne-Franche-Comté;25;Émagny;601
27;Bourgogne-Franche-Comté;25;Épenouse;153
27;Bourgogne-Franche-Comté;25;Épenoy;647
27;Bourgogne-Franche-Comté;25;Épeugney;609
27;Bourgogne-Franche-Comté;25;Esnans;66
27;Bourgogne-Franche-Comté;25;Étalans;1 577
27;Bourgogne-Franche-Comté;25;Éternoz;344
27;Bourgogne-Franche-Comté;25;Étouvans;833
27;Bourgogne-Franche-Comté;25;Étrabonne;194
27;Bourgogne-Franche-Comté;25;Étrappe;217
27;Bourgogne-Franche-Comté;25;Étray;262
27;Bourgogne-Franche-Comté;25;Étupes;3 808
27;Bourgogne-Franche-Comté;25;Évillers;360
27;Bourgogne-Franche-Comté;25;Exincourt;3 278
27;Bourgogne-Franche-Comté;25;Eysson;116
27;Bourgogne-Franche-Comté;25;Faimbe;111
27;Bourgogne-Franche-Comté;25;Fallerans;290
27;Bourgogne-Franche-Comté;25;Ferrières-le-Lac;175
27;Bourgogne-Franche-Comté;25;Ferrières-les-Bois;321
27;Bourgogne-Franche-Comté;25;Fertans;269
27;Bourgogne-Franche-Comté;25;Fesches-le-Châtel;2 232
27;Bourgogne-Franche-Comté;25;Fessevillers;161
27;Bourgogne-Franche-Comté;25;Feule;181
27;Bourgogne-Franche-Comté;25;Les Fins;3 219
27;Bourgogne-Franche-Comté;25;Flagey;160
27;Bourgogne-Franche-Comté;25;Flagey-Rigney;112
27;Bourgogne-Franche-Comté;25;Flangebouche;785
27;Bourgogne-Franche-Comté;25;Fleurey;87
27;Bourgogne-Franche-Comté;25;Fontain;1 036
27;Bourgogne-Franche-Comté;25;Fontaine-lès-Clerval;294
27;Bourgogne-Franche-Comté;25;Fontenelle-Montby;96
27;Bourgogne-Franche-Comté;25;Les Fontenelles;700
27;Bourgogne-Franche-Comté;25;Fontenotte;63
27;Bourgogne-Franche-Comté;25;Foucherans;474
27;Bourgogne-Franche-Comté;25;Fourbanne;181
27;Bourgogne-Franche-Comté;25;Fourcatier-et-Maison-Neuve;107
27;Bourgogne-Franche-Comté;25;Fourg;368
27;Bourgogne-Franche-Comté;25;Les Fourgs;1 376
27;Bourgogne-Franche-Comté;25;Fournet-Blancheroche;380
27;Bourgogne-Franche-Comté;25;Fournets-Luisans;699
27;Bourgogne-Franche-Comté;25;Frambouhans;906
27;Bourgogne-Franche-Comté;25;Franey;280
27;Bourgogne-Franche-Comté;25;Franois;2 356
27;Bourgogne-Franche-Comté;25;Frasne;1 988
27;Bourgogne-Franche-Comté;25;Froidevaux;73
27;Bourgogne-Franche-Comté;25;Fuans;505
27;Bourgogne-Franche-Comté;25;Gellin;247
27;Bourgogne-Franche-Comté;25;Gémonval;84
27;Bourgogne-Franche-Comté;25;Geneuille;1 364
27;Bourgogne-Franche-Comté;25;Geney;122
27;Bourgogne-Franche-Comté;25;Gennes;699
27;Bourgogne-Franche-Comté;25;Germéfontaine;130
27;Bourgogne-Franche-Comté;25;Germondans;59
27;Bourgogne-Franche-Comté;25;Gevresin;124
27;Bourgogne-Franche-Comté;25;Gilley;1 672
27;Bourgogne-Franche-Comté;25;Glamondans;218
27;Bourgogne-Franche-Comté;25;Glay;347
27;Bourgogne-Franche-Comté;25;Glère;224
27;Bourgogne-Franche-Comté;25;Gondenans-les-Moulins;76
27;Bourgogne-Franche-Comté;25;Gondenans-Montby;177
27;Bourgogne-Franche-Comté;25;Gonsans;585
27;Bourgogne-Franche-Comté;25;Gouhelans;115
27;Bourgogne-Franche-Comté;25;Goumois;171
27;Bourgogne-Franche-Comté;25;Goux-lès-Dambelin;286
27;Bourgogne-Franche-Comté;25;Goux-les-Usiers;737
27;Bourgogne-Franche-Comté;25;Goux-sous-Landet;78
27;Bourgogne-Franche-Comté;25;Grand-Charmont;5 708
27;Bourgogne-Franche-Comté;25;Grand'Combe-Châteleu;1 542
27;Bourgogne-Franche-Comté;25;Grand'Combe-des-Bois;146
27;Bourgogne-Franche-Comté;25;Grandfontaine;1 630
27;Bourgogne-Franche-Comté;25;Grandfontaine-sur-Creuse;75
27;Bourgogne-Franche-Comté;25;La Grange;96
27;Bourgogne-Franche-Comté;25;Granges-Narboz;1 236
27;Bourgogne-Franche-Comté;25;Les Grangettes;288
27;Bourgogne-Franche-Comté;25;Les Gras;840
27;Bourgogne-Franche-Comté;25;Le Gratteris;179
27;Bourgogne-Franche-Comté;25;Grosbois;243
27;Bourgogne-Franche-Comté;25;Guillon-les-Bains;105
27;Bourgogne-Franche-Comté;25;Guyans-Durnes;280
27;Bourgogne-Franche-Comté;25;Guyans-Vennes;848
27;Bourgogne-Franche-Comté;25;Hauterive-la-Fresse;228
27;Bourgogne-Franche-Comté;25;Hérimoncourt;3 703
27;Bourgogne-Franche-Comté;25;L' Hôpital-du-Grosbois;604
27;Bourgogne-Franche-Comté;25;L' Hôpital-Saint-Lieffroy;116
27;Bourgogne-Franche-Comté;25;Les Hôpitaux-Neufs;897
27;Bourgogne-Franche-Comté;25;Les Hôpitaux-Vieux;447
27;Bourgogne-Franche-Comté;25;Houtaud;1 109
27;Bourgogne-Franche-Comté;25;Huanne-Montmartin;83
27;Bourgogne-Franche-Comté;25;Hyémondans;202
27;Bourgogne-Franche-Comté;25;Hyèvre-Magny;74
27;Bourgogne-Franche-Comté;25;Hyèvre-Paroisse;190
27;Bourgogne-Franche-Comté;25;Indevillers;253
27;Bourgogne-Franche-Comté;25;L' Isle-sur-le-Doubs;3 107
27;Bourgogne-Franche-Comté;25;Issans;253
27;Bourgogne-Franche-Comté;25;Jallerange;260
27;Bourgogne-Franche-Comté;25;Jougne;1 874
27;Bourgogne-Franche-Comté;25;Labergement-Sainte-Marie;1 209
27;Bourgogne-Franche-Comté;25;Laire;414
27;Bourgogne-Franche-Comté;25;Laissey;448
27;Bourgogne-Franche-Comté;25;Lanans;172
27;Bourgogne-Franche-Comté;25;Landresse;239
27;Bourgogne-Franche-Comté;25;Lantenne-Vertière;548
27;Bourgogne-Franche-Comté;25;Lanthenans;68
27;Bourgogne-Franche-Comté;25;Larnod;783
27;Bourgogne-Franche-Comté;25;Laval-le-Prieuré;35
27;Bourgogne-Franche-Comté;25;Lavans-Quingey;202
27;Bourgogne-Franche-Comté;25;Lavans-Vuillafans;237
27;Bourgogne-Franche-Comté;25;Lavernay;583
27;Bourgogne-Franche-Comté;25;Laviron;342
27;Bourgogne-Franche-Comté;25;Levier;2 395
27;Bourgogne-Franche-Comté;25;Liebvillers;177
27;Bourgogne-Franche-Comté;25;Liesle;535
27;Bourgogne-Franche-Comté;25;Lizine;88
27;Bourgogne-Franche-Comté;25;Lods;224
27;Bourgogne-Franche-Comté;25;Lombard;194
27;Bourgogne-Franche-Comté;25;Lomont-sur-Crête;173
27;Bourgogne-Franche-Comté;25;Longechaux;80
27;Bourgogne-Franche-Comté;25;Longemaison;156
27;Bourgogne-Franche-Comté;25;Longevelle-lès-Russey;45
27;Bourgogne-Franche-Comté;25;Longevelle-sur-Doubs;703
27;Bourgogne-Franche-Comté;25;La Longeville;817
27;Bourgogne-Franche-Comté;25;Longeville;174
